Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777131202,100,,Aggregated,1443.200000,0.000000,59,67,74,79,93,100,120,140,180,230,250,54765,0,59,60.822440914032754,2.567427000030875,249.29196800007958,340.72414863507714
1777131203,100,,Aggregated,1443.200000,0.000000,59,67,74,79,93,100,120,140,180,230,250,54765,0,59,60.822440914032754,2.567427000030875,249.29196800007958,340.72414863507714
1777131204,100,,Aggregated,1428.100000,0.000000,59,67,74,79,93,100,130,140,190,230,250,57981,0,59,61.337672983701665,2.567427000030875,249.29196800007958,340.96745485590105
1777131205,100,,Aggregated,1455.700000,0.000000,59,68,74,79,93,110,130,140,190,230,250,59058,0,59,61.488759211639554,2.567427000030875,249.29196800007958,340.9624775644282
1777131206,100,,Aggregated,1455.700000,0.000000,59,68,74,79,93,110,130,140,190,230,250,59058,0,59,61.488759211639554,2.567427000030875,249.29196800007958,340.9624775644282
1777131207,100,,Aggregated,1433.600000,0.000000,60,68,74,79,94,110,130,140,190,220,250,62322,0,60,61.85452201105561,2.567427000030875,249.29196800007958,340.8799139950579
1777131208,100,,Aggregated,1459.400000,0.000000,60,68,75,79,94,110,130,140,190,220,250,63390,0,60,61.993372935731365,2.567427000030875,249.29196800007958,341.01323552610825
1777131209,100,,Aggregated,1459.400000,0.000000,60,68,75,79,94,110,130,140,190,220,250,63390,0,60,61.993372935731365,2.567427000030875,249.29196800007958,341.01323552610825
1777131210,100,,Aggregated,1428.600000,0.000000,60,68,75,79,94,110,130,140,190,220,250,66744,0,60,62.252002344345826,2.567427000030875,249.29196800007958,341.42755903152346
1777131211,100,,Aggregated,1457.900000,0.000000,60,68,75,79,94,110,130,140,190,220,250,67859,0,60,62.33114675421127,2.567427000030875,249.29196800007958,341.368057295274
1777131212,100,,Aggregated,1457.900000,0.000000,60,68,75,79,94,110,130,140,190,220,250,67859,0,60,62.33114675421127,2.567427000030875,249.29196800007958,341.368057295274
1777131213,100,,Aggregated,1428.700000,0.000000,60,68,75,80,94,110,130,140,190,220,250,71191,0,60,62.569535975910185,2.567427000030875,249.29196800007958,341.3199140340773
1777131214,100,,Aggregated,1456.700000,0.000000,60,68,75,80,94,110,130,140,190,220,250,72292,0,60,62.65194450012486,2.567427000030875,249.29196800007958,341.3969318873458
1777131215,100,,Aggregated,1456.700000,0.000000,60,68,75,80,94,110,130,140,190,220,250,72292,0,60,62.65194450012486,2.567427000030875,249.29196800007958,341.3969318873458
1777131216,100,,Aggregated,1468.200000,0.000000,60,68,75,80,94,110,130,140,190,220,250,76597,0,60,63.028403729572034,2.567427000030875,249.29196800007958,341.3365667062679
1777131217,100,,Aggregated,1468.200000,0.000000,60,68,75,80,94,110,130,140,190,220,250,76597,0,60,63.028403729572034,2.567427000030875,249.29196800007958,341.3365667062679
1777131218,100,,Aggregated,1468.200000,0.000000,60,68,75,80,94,110,130,140,190,220,250,76597,0,60,63.028403729572034,2.567427000030875,249.29196800007958,341.3365667062679
1777131219,100,,Aggregated,1462.000000,0.000000,61,69,75,80,94,110,130,140,190,220,250,80888,0,61,63.39964767403108,2.567427000030875,249.29196800007958,341.58184155869844
1777131220,100,,Aggregated,1462.000000,0.000000,61,69,75,80,94,110,130,140,190,220,250,80888,0,61,63.39964767403108,2.567427000030875,249.29196800007958,341.58184155869844
1777131221,100,,Aggregated,1462.000000,0.000000,61,69,75,80,94,110,130,140,190,220,250,80888,0,61,63.39964767403108,2.567427000030875,249.29196800007958,341.58184155869844
1777131222,100,,Aggregated,1448.000000,0.000000,61,69,76,80,94,110,130,140,190,220,250,85226,0,61,63.67831205782292,2.567427000030875,249.29196800007958,341.5994062844672
